cost,yaw,pitch,roll
0.00989821254342466,2.8494054357891754,-0.0018153184243095935,-0.002569597548603048
0.10393858628067679,2.848041016193611,-0.007308697669191129,-0.007107849510297538
0.1833398684235903,2.8453803502638793,-0.010069286086280702,-0.009052587814333764
0.025111147968331554,2.848430261458691,0.0010260503202106502,0.004904933099312077
0.29756715488255814,2.8501850582364323,0.009097579909198693,0.014656097525545553
0.5247354010008047,2.8495902950554073,0.014292081178746344,0.017901726636861855
0.23618059786280646,2.849686545907235,0.009221939832431124,0.012293755471369466
0.013914220359231117,2.8492061669969346,-0.002461261593479476,0.0028029291335483295
0.2081115100030401,2.848467528903545,-0.013978392128610784,0.0035659589876823007
0.8187912199231847,2.8473581753188943,-0.028173967219878977,0.005001878748667301
0.5128502823306372,2.8444995710642837,-0.02198432846157082,0.005435033065621993
0.12894729178196704,2.837342251926649,0.010734049887216834,-0.0037050593518467836
0.4450688710301894,2.839232433003692,0.020574620562352368,-0.00466410331633172
0.3686414731006992,2.839969748357093,0.018766830914748865,-0.00405555551286449
0.013191850427380095,2.839852299428102,0.0033051155484937144,-0.0015060085120892199
0.014900695045867862,2.840582257010487,-0.0010623843461434591,-0.003711069191882199
0.06558322616430487,2.839651695955273,-0.005411143025251989,-0.006025176953797425
0.019353287037274097,2.8388175570998735,-0.0026560922712973254,-0.0035069161500709866
0.07512741668735623,2.841890033952257,0.004280140578780569,0.007537095814253137
0.37590469134763826,2.842085236309578,0.012325321855248287,0.014966333302187853
0.43980624607618435,2.8423563667520084,0.01322890219995092,0.016272750003005577
0.0649079306093425,2.842877707020647,0.004934913182634185,0.006368246421834338
0.03238620218414765,2.8420666889259594,-0.0052933757407481906,0.0020895873878366985
0.41229710380679246,2.842193655837964,-0.02002794915548095,0.0033434049159894418
1.2349856056408368,2.8420418385333304,-0.034633624410319974,0.005957991762811139
0.032791109069713095,2.8350320266944893,-0.004114950805108575,0.003982246720288609
0.25820216027674103,2.833576345185934,0.015918440982499615,-0.0021921215667516417
0.5936474545294086,2.8366759061981073,0.02411426079101641,-0.00348566794635651
0.37310490255397627,2.838055416118221,0.01911364619752038,-0.002788087443031693
0.0025837238648343257,2.838746527719013,0.0013227503045293478,-0.0009132663886850557
0.0405978409766054,2.8389192633548554,-0.004272066867834713,-0.004727291576934334
0.12253465119868627,2.837543129338344,-0.008042441067557702,-0.007606168080810967
0.0042838545735776785,2.838256926048679,-0.0013576162988551892,-0.0015622844038971958
0.14979440961050186,2.8407588667496078,0.0064256016451983925,0.010416623882416298
0.45390730881507113,2.8404891995156,0.012742377319360428,0.017074516949715447
0.34100910788215394,2.840805301659353,0.011706291956969055,0.014281870903364009
0.008969555333656827,2.841505410273233,-0.000125337033391167,0.0029922977729025446
0.12300383954123059,2.8406584593562125,-0.010750977100663469,0.0027240284363861363
0.6986465438558274,2.839993318874719,-0.02587028401193956,0.005419866142019714
1.4112731947638482,2.8401938229608805,-0.036827788921496504,0.007415332623527237
0.030534214053549114,2.8303913337506477,0.005495816274590208,0.0005746455685886087
0.3805716931423638,2.8321583634768364,0.019355466304707726,-0.0024367226493156014
0.5915507983964062,2.833635419093827,0.024107305728197626,-0.0032231365040308367
0.18116575279475972,2.8328130750650833,0.01332186793290738,-0.0019218708523034988
0.004355413962083512,2.8328227220043747,-0.0006460631565779562,-0.00198444358947188
0.08531926849512246,2.831150599706766,-0.006479537540268933,-0.006582921977311297
0.20184789312267784,2.829594214763568,-0.010618021380719137,-0.009439571763659045
0.009506153575315191,2.8302250829872313,0.0019813874288108044,0.002362256851459151
0.3694579856191802,2.831722877088611,0.0120785954995973,0.014952107422577195
0.8500538394532652,2.8307323753238904,0.019570471848301497,0.021611350515136803
0.7244775466506654,2.8304945150943888,0.017737678451735735,0.02024480945312885
0.04434923160506339,2.8311854179917666,0.004263041345578734,0.005116220293434367
0.10920629122218867,2.8307734155295075,-0.010196798608051874,0.00228726679008375
0.7579448138572192,2.830573794257244,-0.027201079046147002,0.0042480716310441015
0.7046886180217822,2.8289056021549235,-0.025928555778878818,0.005691977972844943
0.10034022111905418,2.8216131333024133,0.009956217941304859,-0.0011017919151515923
0.4783421298167508,2.824226847821628,0.02172352377350477,-0.0025358715816704808
0.44591740982680966,2.824835963912725,0.020931235463567642,-0.0027929897592898507
0.014399842231325507,2.824050278112766,0.003788006246939753,-0.00022550145115034803
0.01615029822411484,2.8249301322339972,-0.0023807997893274873,-0.0032376056874259774
0.11715797712701288,2.823980621257047,-0.007834815246948693,-0.007468175625492024
0.13930611093104986,2.8221843147084185,-0.00825677085875783,-0.008433969760262207
0.0843993394587311,2.8244545022587815,0.004863004835221646,0.007794262212123864
0.4404838211989426,2.8243223654718568,0.01337906768940648,0.016170478315783433
0.7304206166904299,2.8235190947059072,0.01755439766614306,0.020549056894887924
0.2966546103054511,2.82388875558745,0.011571219687480101,0.012757800956650953
0.005408945099670132,2.82349077753452,-0.0018730663572806157,0.0013786107213037534
0.23257086517088035,2.8226541228598974,-0.015160256537154443,0.0016545352515272547
0.9771962379855127,2.8217831083655884,-0.030999589975098225,0.004027612116540303
0.0690435790374514,2.8140026573014794,-0.008055582592824745,0.0020374415642246896
0.2084555890536927,2.8119370142498092,0.014423532611967022,-0.0006459845549365002
0.532636910744769,2.815143740370998,0.023008274731588237,-0.0018044956693013387
0.37180160611205965,2.8159116331886884,0.01923671355078464,-0.001323048705497387
0.00298604353393517,2.815766983529137,0.0017190487689493898,-0.0001758262321405924
0.035832624006038746,2.814486145238638,-0.003922198651339706,-0.004522055035652235
0.17595224288694045,2.812793464253902,-0.009572332150121755,-0.009182739247887086
0.0628793729361464,2.811571451972222,-0.00480309250545546,-0.006309490892313261
0.21014654524267667,2.8130854989193486,0.0071677582199438225,0.012600388380645432
0.7919967761231923,2.811903056652752,0.01746011207658007,0.02207127686375338
1.0660995745051673,2.811171386528737,0.0209897666895942,0.025010583136375872
0.4771047523458794,2.8119831579049435,0.013706154405784723,0.017007236217289022
0.022028670147145542,2.812641863472736,-0.004684922653847758,0.00028314285194865817
0.47240281195252315,2.81378569354195,-0.021641043194240074,0.002016943583137248
1.4393294734240225,2.813305627040059,-0.037705240363760835,0.00420051455598515
0.00437856119305903,2.802191230882237,0.0020824243773081,0.0002051094972252675
0.24296926224345008,2.8019532521442048,0.0154994590056464,-0.0016540957577289143
0.37835377103224344,2.803148947126098,0.01934615129737254,-0.002019950744799059
0.09102462535834094,2.802166870150082,0.009512029376040076,-0.000738865689886588
0.0024060542246745354,2.802636443448341,0.0009069773841610452,-0.0012583506066652977
0.028990416828135822,2.8026610494483974,-0.0034268178423383627,-0.004152991247711373
0.08524034982389363,2.801121960430535,-0.006768359334293778,-0.0062793042405804725
0.003231252551098679,2.8009220213873416,0.0015046428800859209,0.0009835153046625273
0.246532240365225,2.80320892154814,0.009041099690163498,0.012837085212685569
0.5219466226359264,2.803475124943994,0.013818047534404635,0.01819363034066759
0.3555174696028924,2.804359810144317,0.010908734060487594,0.01537910890788053
0.009121237286879838,2.805729949255533,-0.0008522462672105543,0.0028973977267378248
0.16505739713163803,2.8056498485528127,-0.012339646940707959,0.0035763823216086316
0.86249687162381,2.805881955186784,-0.029036329387663394,0.004403231462792421
1.0708720416698196,2.8040884730149727,-0.03232735795747603,0.005080744941347753
0.0537144624319592,2.795294947798618,0.007211563782038852,-0.0013068321428342249
0.37430789831406064,2.7970155997501256,0.01918906866330749,-0.002467294499838078
0.41700306641911516,2.797199596808095,0.020245166018841493,-0.0026713890185933015
0.03187322276475232,2.7954605947801494,0.005587211587327599,-0.000810116931797213
0.011837033193814411,2.7952350210540415,-0.0012207642769619179,-0.0032166392048080332
0.09919722570060616,2.7933941134157703,-0.00670920656840576,-0.007360962771476784
0.14765739184086715,2.7922276301527975,-0.008460025377678659,-0.008722692385376216
0.05240862909075962,2.7945323411460903,0.0027651573064700207,0.006690480861734459
0.4566902451813078,2.794221769284949,0.012542502458221945,0.017302481823911975
0.821082764852469,2.7931400310902443,0.017492509763793546,0.022695701509670426
0.4515531744948503,2.793936884943386,0.012951628635754005,0.016846616579490586
0.005340591849063488,2.795304844990748,-0.0018205620506773982,0.001423427437102712
0.2432633958601852,2.7939475234121214,-0.015535750923171665,0.0013797967652360791
1.0642571693745604,2.793222010388346,-0.03249117027980164,0.002929338359339042
0.25716832549472934,2.7853270436494397,-0.016013318622155853,0.0008613664725573616
0.17482945381199533,2.7791162187562994,0.013177888296813793,-0.001082919133035058
0.48826322455080545,2.781808309216778,0.02200320897461349,-0.0020302756882487226
0.3744241668307773,2.782156552922473,0.01926816589921519,-0.0017781871979907396
0.004955321908660652,2.7815254300071786,0.0022054117130013134,-0.0003024584017964537
0.018868295425080717,2.781287683838724,-0.0023512921450235314,-0.0036523582345973893
0.1038969114150534,2.7798346321539467,-0.00676379503590997,-0.0076254828127308135
