cost,yaw,pitch,roll
0.0013157786896586011,1.5521298937890367,-0.0011433110424931047,-9.283614474939917e-05
0.0007441482055053476,1.5512614624428587,-0.000851273298248596,-0.00013957785352377523
0.0007325759594193642,1.5506929219354846,-0.0006730408292613904,-0.000528764599388522
0.0008879324494807799,1.5501711001661838,-0.0007085165876478193,-0.0006212380336945493
1.776391593715243e-05,1.5507095304264056,-0.0001277681079007166,3.793713933104698e-05
0.00023719590282740056,1.551123038513896,0.00013423396396172513,0.00046816358865948006
0.000545362999279041,1.5516264837296208,8.65000352744112e-05,0.0007334035336542677
0.00029727492774139915,1.551816510144999,-0.00014292627658958,0.000526162529264141
0.00044332509882675754,1.552114639489705,-0.0001820201916650003,0.0006404636981539189
8.62496647432933e-06,1.5523623248057863,-4.184777997116708e-05,-8.290795972531297e-05
0.00041514668301303597,1.5523709299370014,-4.485365857610413e-05,-0.0006427556552262876
0.0008212900229084259,1.5526377849171717,-0.0003334720583971978,-0.0008426662501707078
0.002107474746792175,1.552990987193623,-0.001448809678368829,-9.178922952604919e-05
0.0026477946373088877,1.5527119231910549,-0.0015670574016556963,0.0004383214998434202
0.0022273819735600968,1.551831816421799,-0.0013977682442627335,0.0005230926389185499
0.0007811422611438787,1.5509649597152557,-0.0008821693358247647,5.4032620465531696e-05
0.0006574559687964014,1.5502099459288432,-0.0008032279894883229,0.00011081861621112306
0.0006169280964919003,1.549503217545927,-0.0005951934717100639,-0.00051251617313566
0.0007352149360794502,1.5491550721985121,-0.0005680891335220022,-0.0006422535888990197
0.00047444949299441954,1.549548482169412,0.0006866362464588137,-5.4590823801906734e-05
0.00022744590894752703,1.5496903507492126,0.0004311375048555161,0.00020387829912594138
0.00019081251982791566,1.550503161124624,0.0002025217938222978,0.00038703674613002105
2.324396792850046e-05,1.550348508098119,3.3428174266724836e-05,0.00014874987426446429
5.74483191380513e-05,1.5501992467153942,2.940209591791983e-05,-0.00023787357123834657
0.0002569492804393071,1.550147510845066,7.908041740673146e-05,-0.0005006950848790951
0.0006109610980238436,1.5500412192757238,3.066446940623824e-05,-0.0007810382758481671
0.0004748510316006709,1.5503027599545105,-0.00039464140433064724,-0.0005648975071538248
0.004558194160371697,1.55121838229133,-0.0021349644668890917,1.0994793889528784e-05
0.003436272047484856,1.5509804404787408,-0.0017964237433371005,0.0004573114713841925
0.0030840199390731117,1.5501498637169502,-0.0017241666146895784,0.00033357071793397946
0.0016191957584277081,1.5496073411150755,-0.0012719558913471278,3.638638337402801e-05
0.0011847018711798687,1.549017251180936,-0.0010583581333210295,-0.0002541258208311282
0.000991880035057605,1.5483394433157573,-0.0006932432177268599,-0.0007150481635060076
0.001354576979054172,1.547836948157944,-0.0007011199858741553,-0.0009289821012602969
0.00010184582106297565,1.54853575045638,0.00014014817136428148,0.0002867129420277774
0.00029963213554467166,1.548766035049688,0.0001331675206814408,0.0005309411897566714
0.0008528977988153089,1.5488143028102903,2.2852028132520508e-05,0.0009232418879283692
6.756830839878616e-05,1.5487766771100822,-8.717485616797147e-05,0.00024488538717301947
9.814900259298535e-05,1.548677291612394,-5.826783405614824e-05,0.0003078211527939406
0.00010924076797720549,1.548420099725283,-4.539464481454152e-05,-0.0003273837109560693
0.0009324656804112706,1.548604749434117,-1.887127868012876e-06,-0.0009656407816365671
0.0022689756203045693,1.5487569724814223,-0.001489586532080414,0.00022384723306133377
0.0016575854109784852,1.5494571538051602,-0.0012387672027246125,0.00035077233133804056
0.0009504558414709978,1.5492229008604421,-0.0008931491816895254,0.0003908201385782583
0.000643736473404741,1.5491853761758099,-0.0007198490669903284,0.0003543357082737989
0.0003591226034313018,1.548553659311378,-0.0005906073792446572,-0.00010151614163796552
0.00026987734550080995,1.5480910081394557,-0.0005155631443521544,-6.381214372303745e-05
0.0005478074570770619,1.5474464530797747,-0.00048704514943885584,-0.0005573100389237077
